DIST,CODE,DATE_,TIME,RACE,SEX,LATINO,AGE,WOUND,FATAL,OFFICER_INVOLVED,OFFENDER_INJURED,OFFENDER_DECEASED,LOCATION
1,411,2021-01-23,12:58:00,B,M,0,23,Abdomen,0,N,N,N,2500 BLOCK S 28TH ST
1,411,2021-02-05,23:59:00,B,M,0,36,Multiple,0,N,N,N,2200 BLOCK SNYDER AVE
1,111,2021-02-12,23:12:00,W,M,1,23,Head,1,N,N,N,2300 BLOCK MOORE ST
1,411,2021-02-21,0:52:00,B,M,0,30,Leg,0,N,N,N,1800 BLOCK S 23RD ST
1,411,2021-03-04,10:25:00,B,M,0,28,Leg,0,N,N,N,2000 BLOCK SNYDER AVE
1,300,2021-03-14,22:03:00,W,M,0,27,Leg,0,N,N,N,1500 BLOCK RITNER ST
1,401,2021-04-29,20:40:00,B,M,0,35,Leg,0,N,N,N,1800 BLOCK S 21ST ST
1,401,2021-06-13,0:43:00,W,M,0,23,Leg,0,N,N,N,1800 BLOCK SNYDER AVE
1,401,2021-09-13,23:20:00,B,M,0,35,Head,0,N,N,N,2600 BLOCK JACKSON ST
1,401,2021-09-21,11:23:00,B,M,0,35,Leg,0,N,N,N,2500 BLOCK W PASSYUNK AVE
1,111,2021-09-21,23:33:00,B,M,0,27,Multiple/Head,1,N,N,N,2100 BLOCK MARSTON TERRACE
1,111,2021-09-21,23:33:00,B,F,0,52,Leg,0,N,N,N,2100 BLOCK MARSTON TERRACE
1,401,2021-09-24,20:55:00,B,M,0,14,Head,0,N,N,N,2100 BLOCK S 24TH ST
1,111,2021-09-25,21:27:00,B,M,0,28,Multiple,1,N,N,N,2200 BLOCK S BUCKNELL ST
1,111,2021-09-25,21:27:00,B,M,0,35,Multiple,0,N,N,N,2200 BLOCK S BUCKNELL ST
1,401,2021-10-06,19:45:00,W,M,0,60,Multiple,0,N,N,N,1900 BLOCK S CHADWICK ST
1,401,2021-11-03,2:39:00,A,M,0,52,Multiple,0,N,N,N,2200 BLOCK S 23RD ST
1,401,2021-11-03,2:39:00,A,F,0,47,Multiple,0,N,N,N,2200 BLOCK S 23RD ST
1,111,2021-11-14,20:26:00,B,M,0,22,Multiple,1,N,N,N,2100 BLOCK S BROAD ST
1,111,2021-11-16,17:11:00,B,M,0,26,Multiple,1,N,N,N,2100 BLOCK TANEY TERR
1,111,2021-12-03,16:49:00,B,M,0,29,Multiple,1,N,N,N,1700 BLOCK W PASSYUNK AVE
1,401,2021-12-08,12:21:00,B,M,0,45,Leg,0,N,N,N,1900 BLOCK S 23RD ST
1,401,2021-12-12,14:15:00,B,M,0,40,Multiple/Head,0,N,N,N,2500 BLOCK RITNER ST
1,401,2021-12-12,14:15:00,B,M,0,35,Multiple,0,N,N,N,2500 BLOCK RITNER ST
1,111,2021-12-27,5:15:00,W,F,0,52,Head,1,N,N,N,2300 BLOCK S BOUVIER ST
1,111,2021-12-30,17:13:00,B,M,0,32,Multiple,1,N,N,N,2100 BLOCK ETTING TERRACE
1,111,2021-12-30,17:13:00,B,M,0,32,Multiple,0,N,N,N,2100 BLOCK ETTING TERRACE
2,411,2021-01-13,16:49:00,B,M,0,20,Multiple,0,N,N,N,5500 BLOCK WHITAKER AVE
2,111,2021-01-20,18:44:00,W,F,1,52,Multiple/Head,1,N,N,N,900 BLOCK HARTEL ST
2,411,2021-01-30,12:39:00,B,M,0,40,Back,0,N,N,N,6700 BLOCK MARTINS MILL RD
2,411,2021-01-30,14:20:00,B,M,0,27,Multiple,0,N,N,N,1400 BLOCK STEVENS ST
2,411,2021-02-05,0:05:00,B,F,0,19,Hip,0,N,N,N,1400 BLOCK MCKINLEY ST
2,411,2021-02-05,0:05:00,B,M,0,29,Multiple,0,N,N,N,1400 BLOCK MCKINLEY ST
2,111,2021-02-07,19:51:00,W,F,1,24,Leg,1,N,N,N,500 BLOCK W HILL CREEK DR
2,111,2021-02-07,20:00:00,B,M,0,24,Multiple/Head,1,N,N,N,500 BLOCK W HILL CREEK DR
2,411,2021-03-03,13:46:00,B,M,0,17,Head,0,N,N,N,200 BLOCK HOWELL ST
2,411,2021-03-12,15:15:00,B,M,0,19,Multiple,0,N,N,N,900 BLOCK BRIGHTON ST
2,411,2021-03-12,19:49:00,B,F,0,35,Hip,0,N,N,N,600 BLOCK BENNER ST
2,411,2021-03-20,14:26:00,B,M,0,18,Unknown,0,N,N,N,1300 BLOCK ST VINCENT ST
2,111,2021-03-26,18:50:00,B,M,0,11,Neck,1,N,N,N,1500 BLOCK MCKINLEY ST
2,111,2021-03-26,18:50:00,W,M,1,14,Multiple,0,N,N,N,1500 BLOCK MCKINLEY ST
2,401,2021-05-02,17:21:00,B,M,0,19,Hand,0,N,N,N,4000 BLOCK ROOSEVELT BLVD
2,401,2021-05-22,23:43:00,B,M,0,27,Arm,0,N,N,N,1000 BLOCK BENNER ST
2,401,2021-05-27,23:29:00,B,M,0,29,Multiple,0,N,N,N,500 BLOCK E HILLCREEK DR
2,401,2021-05-29,21:00:00,B,M,0,33,Leg,0,N,N,N,900 BLOCK HIGBEE TERR
2,401,2021-06-05,1:41:00,B,F,0,36,Stomach,0,N,N,N,1000 BLOCK STEVENS TERR
2,401,2021-06-18,23:43:00,B,M,0,33,Leg,0,N,N,N,5900 BLOCK PALMETTO ST
2,401,2021-06-20,0:56:00,B,M,0,29,Multiple,0,N,N,N,7200 BLOCK OXFORD AVE
2,401,2021-06-27,2:30:00,W,M,0,54,Multiple,0,N,N,N,6600 BLOCK LEONARD ST
2,401,2021-06-30,20:12:00,B,M,0,48,Leg,0,N,N,N,800 BLOCK CARVER ST
2,401,2021-07-11,1:15:00,B,M,0,29,Multiple,0,N,N,N,6400 BLOCK RISING SUN AVE
2,401,2021-07-11,1:15:00,B,F,0,25,Leg,0,N,N,N,6400 BLOCK RISING SUN AVE
2,401,2021-07-23,19:46:00,B,M,0,14,Pelvis,0,N,N,N,1100 BLOCK KNORR ST
2,401,2021-07-23,19:46:00,B,M,0,13,Arm,0,N,N,N,1100 BLOCK KNORR ST
2,401,2021-07-30,21:15:00,B,M,0,43,Leg,0,N,N,N,5800 BLOCK E ROOSEVELT BLVD
2,401,2021-08-02,0:20:00,W,M,1,24,Hand,0,N,N,N,1600 BLOCK HELLERMAN ST
2,401,2021-08-21,21:40:00,W,F,0,18,Back,0,N,N,N,1100 BLOCK ALCOTT ST
2,401,2021-08-22,22:04:00,B,M,0,28,Abdomen,0,N,N,N,1400 BLOCK HIGBEE ST
2,401,2021-10-06,14:52:00,B,M,0,16,Chest,0,N,N,N,1000 BLOCK ROSALIE ST
2,401,2021-10-10,1:52:00,W,M,0,24,Multiple,0,N,N,N,6700 BLOCK CASTOR AVE
2,111,2021-10-26,19:41:00,B,M,0,28,Chest,1,N,N,N,6600 BLOCK CASTOR AVE
2,401,2021-10-31,2:30:00,W,F,1,17,Abdomen,0,N,N,N,7900 BLOCK HORROCKS ST
2,401,2021-10-31,2:30:00,B,M,0,24,Abdomen,0,N,N,N,7900 BLOCK HORROCKS ST
2,614,2021-11-04,3:08:00,W,M,1,35,Chest,0,N,N,N,600 BLOCK PRINCETON AVE
2,401,2021-11-13,1:57:00,W,M,0,24,Back,0,N,N,N,7000 BLOCK CASTOR AVE
2,111,2021-11-18,19:56:00,B,M,0,26,Multiple,1,N,N,N,6300 BLOCK CASTOR AVE
2,111,2021-11-18,15:32:00,B,M,0,31,Foot,0,N,N,N,6300 BLOCK CASTOR AVE
2,111,2021-11-18,19:56:00,W,M,1,22,Leg,0,N,N,N,6300 BLOCK CASTOR AVE
2,111,2021-11-19,22:38:00,W,M,1,25,Head,1,N,N,N,5100 BLOCK F ST
2,111,2021-11-19,22:38:00,W,M,1,24,Head,0,N,N,N,5100 BLOCK F ST
2,111,2021-11-20,21:20:00,B,F,0,32,Multiple/Head,1,N,N,N,6100 BLOCK PALMETTO ST
2,401,2021-11-21,22:43:00,W,M,1,26,Multiple,0,N,N,N,700 BLOCK MAYFAIR ST
2,300,2021-11-30,19:47:00,B,F,0,20,Leg,0,N,N,N,4600 BLOCK E Roosevelt Blvd
2,401,2021-12-04,2:46:00,B,M,0,25,Buttocks,0,N,N,N,5700 BLOCK HASBROOK AVE
2,401,2021-12-06,2:50:00,W,M,0,21,Hand,0,N,N,N,7900 BLOCK OXFORD AVE
2,401,2021-12-06,3:19:00,B,M,0,34,Multiple,0,N,N,N,7400 BLOCK CALVERT ST
2,111,2021-12-21,23:18:00,B,M,0,32,Abdomen,1,N,N,N,500 BLOCK ROSALIE ST
2,401,2021-12-31,15:24:00,B,F,0,19,Leg,0,N,N,N,5800 BLOCK SUMMERDALE AVE
3,111,2021-01-01,0:30:00,W,M,0,37,Leg,1,N,N,N,100 BLOCK RITNER ST
3,300,2021-01-04,22:15:00,B,F,0,20,Foot,0,N,N,N,2100 BLOCK WECCACOE AVE
3,1501,2021-01-09,5:11:00,W,M,1,22,Foot,0,N,N,N,1200 BLOCK E PASSYUNK AVE
3,111,2021-01-13,1:13:00,B,M,0,48,Multiple,1,N,N,N,2200 BLOCK S 7TH ST
3,111,2021-01-13,1:13:00,B,F,0,43,Foot,0,N,N,N,2200 BLOCK S 7TH ST
3,111,2021-01-18,21:31:00,B,M,0,25,Multiple,1,N,N,N,1300 BLOCK PACKER AVE
3,411,2021-02-22,8:30:00,B,M,0,32,Abdomen,0,N,N,N,1700 BLOCK S 4TH ST
3,300,2021-03-14,0:34:00,B,M,0,30,Ankle,0,N,N,N,400 BLOCK SOUTH ST
3,401,2021-03-16,0:50:00,B,M,0,20,Neck,0,N,N,N,900 BLOCK S 5TH ST
3,401,2021-04-09,19:03:00,B,M,0,36,Multiple,0,N,N,N,600 BLOCK WOLF ST
3,401,2021-04-13,0:11:00,B,M,0,52,Multiple,0,N,N,N,1300 BLOCK S 4TH ST
3,401,2021-04-15,18:43:00,B,M,0,19,Foot,0,N,N,N,2000 BLOCK S 7TH ST
3,3413,2021-04-15,18:43:00,B,M,0,17,Leg,0,N,N,N,2000 BLOCK S 7TH ST
3,401,2021-05-23,0:05:00,B,M,0,20,Arm,0,N,N,N,300 BLOCK SOUTH ST
3,401,2021-05-23,0:05:00,B,M,0,32,Shoulder,0,N,N,N,300 BLOCK SOUTH STREET
3,401,2021-05-23,18:15:00,B,M,0,18,Multiple,0,N,N,N,800 BLOCK WHARTON ST
3,111,2021-05-24,23:58:00,B,M,0,38,Multiple,1,N,N,N,200 BLOCK BAINBRIDGE ST
3,111,2021-05-24,23:58:00,B,F,0,25,Multiple,0,N,N,N,200 BLOCK BAINBRIDGE ST
3,401,2021-06-02,15:27:00,B,M,0,24,Leg,0,N,N,N,1500 BLOCK S 2ND ST
3,401,2021-06-22,22:20:00,A,M,0,35,Leg,0,N,N,N,600 BLOCK WOLF ST
3,401,2021-06-24,17:50:00,B,M,0,15,Arm,0,N,N,N,13TH & CATHERINE ST
3,401,2021-06-24,17:50:00,B,M,0,15,Multiple,0,N,N,N,13TH & CATHERINE ST
3,111,2021-06-26,20:13:00,B,M,0,24,Neck,1,N,N,N,1700 BLOCK S 5TH ST
3,401,2021-06-27,1:13:00,W,M,0,58,Multiple,0,N,N,N,1500 BLOCK S 9TH ST
3,1501,2021-06-29,23:33:00,B,M,0,28,Multiple,0,N,N,N,2100 BLOCK S 7TH ST
3,401,2021-07-10,3:35:00,W,M,0,26,Leg,0,N,N,N,13TH & PORTER ST
3,117,2021-07-17,3:23:00,B,M,0,26,Multiple/Head,0,N,N,N,600 BLOCK S 2ND ST
3,111,2021-07-22,0:55:00,W,M,1,23,Back,1,N,N,N,1200 BLOCK S 9TH ST
3,111,2021-08-03,21:30:00,A,M,0,28,Chest,1,N,N,N,2700 BLOCK S FRONT ST
3,401,2021-08-08,22:26:00,W,F,1,38,Multiple,0,N,N,N,2300 BLOCK S 7TH ST
3,111,2021-09-04,16:55:00,B,M,0,25,Multiple,1,N,N,N,2400 BLOCK SHERIDAN ST
3,401,2021-09-19,2:00:00,B,M,0,33,Multiple,0,N,N,N,2600 BLOCK S 2ND ST
3,401,2021-09-22,15:50:00,B,M,0,27,Multiple,0,N,N,N,800 BLOCK S BROAD ST
3,111,2021-10-02,0:22:00,W,M,0,35,Chest,1,N,N,N,1600 BLOCK S COLUMBUS BLVD
3,111,2021-10-02,0:22:00,B,M,0,24,Foot,0,N,N,N,1600 BLOCK S COLUMBUS BLVD
3,401,2021-10-10,23:30:00,W,M,0,20,Multiple,0,N,N,N,1700 BLOCK S 2ND ST
3,111,2021-11-01,17:43:00,B,M,0,42,Multiple,1,N,N,N,900 BLOCK S 4TH ST
3,401,2021-11-04,21:35:00,W,M,1,31,Multiple,0,N,N,N,1800 BLOCK S 6TH ST
3,401,2021-11-08,23:33:00,B,M,0,32,Multiple,0,N,N,N,500 BLOCK S FRONT ST
3,401,2021-11-21,19:42:00,B,M,0,36,Abdomen,0,N,N,N,1800 BLOCK S 11TH ST
3,111,2021-11-24,16:30:00,B,F,0,55,Multiple,1,N,N,N,2200 BLOCK S 7TH ST
3,401,2021-11-25,17:12:00,B,F,0,15,Shoulder,0,N,N,N,1100 BLOCK KATER ST
3,401,2021-12-09,14:05:00,A,M,0,29,Multiple,0,N,N,N,2200 BLOCK S 10TH ST
3,401,2021-12-22,6:30:00,W,M,0,30,Multiple,0,N,N,N,2400 BLOCK S 11TH STREET
5,340,2021-02-23,17:21:00,B,M,0,29,Leg,0,N,N,N,6100 BLOCK RIDGE AVE
5,111,2021-07-11,0:54:00,B,M,0,23,Multiple,1,N,N,N,100 BLOCK LEVERINGTON AVE
5,401,2021-08-25,8:21:00,B,M,0,39,Buttocks,0,N,N,N,5800 BLOCK RIDGE AVE
5,401,2021-09-22,21:00:00,B,M,0,19,Arm,0,N,N,N,5700 BLOCK RIDGE AVE
5,401,2021-10-22,12:12:00,B,M,0,27,Head,0,N,N,N,6800 BLOCK HENRY AVE
5,401,2021-10-22,12:12:00,B,M,0,26,Multiple,0,N,N,N,6800 BLOCK HENRY AVE
6,411,2021-01-14,22:13:00,B,M,0,20,Leg,0,N,N,N,1200 BLOCK SPRING GARDEN ST
6,411,2021-02-21,16:44:00,B,M,0,35,Hip,0,N,N,N,300 BLOCK N CHRISTOPHER COLUMBUS BLVD
6,411,2021-02-28,0:15:00,B,M,0,39,Foot,0,N,N,N,800 BLOCK VINE ST
6,401,2021-04-05,18:41:00,B,M,0,28,Multiple,0,N,N,N,1200 BLOCK PARRISH ST
6,111,2021-04-05,21:28:00,B,M,0,25,Multiple,1,N,N,N,300 BLOCK CHESTNUT ST
6,111,2021-04-22,17:25:00,B,M,0,20,Multiple,1,N,N,N,600 BLOCK GREEN ST
6,401,2021-05-23,23:44:00,B,M,0,40,Chest,0,N,N,N,200 BLOCK N COLUMBUS BLVD
6,401,2021-06-09,19:00:00,B,M,0,30,Multiple,0,N,N,N,800 BLOCK N 10TH ST
6,401,2021-06-10,9:02:00,B,M,0,27,Leg,0,N,N,N,700 BLOCK N 7TH ST
6,401,2021-06-10,9:02:00,B,M,0,14,Multiple,0,N,N,N,700 BLOCK N 7TH ST
6,401,2021-06-21,3:38:00,B,M,0,32,Leg,0,N,N,N,700 BLOCK GREEN ST
6,111,2021-07-13,19:48:00,B,M,0,27,Multiple/Head,1,N,N,N,800 BLOCK N 10TH ST
6,401,2021-08-08,22:45:00,B,M,0,19,Leg,0,N,N,N,400 BLOCK S 13TH ST
6,401,2021-08-08,18:45:00,B,M,0,19,ARM,0,N,N,N,400 BLOCK S 13TH ST
6,401,2021-08-08,22:45:00,B,M,0,19,Buttocks,0,N,N,N,400 BLOCK S 13TH ST
6,401,2021-09-08,16:20:00,B,M,0,16,Arm,0,N,N,N,1100 BLOCK  FAIRMOUNT AVE
6,401,2021-09-20,13:14:00,B,M,0,25,Back,0,N,N,N,100 BLOCK SPRING GARDEN ST
6,401,2021-09-27,2:00:00,B,M,0,26,Multiple,0,N,N,N,1200 BLOCK FILBERT ST
6,111,2021-10-04,1:11:00,B,M,0,43,Multiple/Head,1,N,N,N,100 BLOCK S 11TH ST
6,111,2021-10-06,18:33:00,B,M,0,29,Multiple,1,N,N,N,600 BLOCK FAIRMOUNT ST
6,401,2021-11-15,1:06:00,B,M,0,28,Multiple,0,N,N,N,200 BLOCK s 12TH ST
6,401,2021-11-15,1:06:00,B,M,0,25,Leg,0,N,N,N,200 BLOCK S 12TH ST
6,401,2021-11-15,20:32:00,B,M,0,51,Back,0,N,N,N,1000 BLOCK FILBERT ST
6,111,2021-11-27,14:54:00,B,M,0,51,Shoulder,1,N,N,N,700 BLOCK N 10TH ST
7,111,2021-01-22,14:53:00,B,M,0,59,Head,1,N,N,N,9400 BLOCK E ROOSEVELT BLVD
7,111,2021-01-22,14:53:00,W,F,0,43,Head,1,N,N,N,9400 BLOCK E ROOSEVELT BLVD
7,401,2021-05-20,12:19:00,W,M,0,36,Back,0,N,N,N,200 BLOCK ERICA ST APT A
7,401,2021-07-05,21:15:00,B,M,0,22,Leg,0,N,N,N,1100 BLOCK BARTLETT ST
7,3006,2021-08-01,14:54:00,A,F,1,22,Neck,1,N,N,N,9500 BLOCK CLARK ST
7,401,2021-10-28,9:15:00,W,F,0,29,Multiple,0,N,N,N,800 BLOCK WELTON ST
8,411,2021-01-03,14:16:00,W,M,1,25,Multiple,0,N,N,N,2800 BLOCK MICHAEL RD
8,111,2021-01-28,8:25:00,W,M,0,,Multiple/Head,1,N,N,N,11600 BLOCK NORCOM ROAD
8,401,2021-02-07,13:25:00,B,M,0,21,Neck,0,N,N,N,1400 BLOCK FRANKLIN MILLS CIRCLE
8,111,2021-03-12,18:27:00,B,M,0,24,Multiple,1,N,N,N,8800 BLOCK FRANKFORD AVE
8,111,2021-03-16,11:35:00,B,M,0,56,Chest,1,N,N,N,1500 BLOCK RIVERSIDE DR
8,111,2021-03-18,1:59:00,B,M,0,20,Multiple,1,N,N,N,8100 BLOCK STATE RD
8,111,2021-03-29,17:05:00,B,M,0,21,Chest,1,N,N,N,1400 BLOCK FRANKLIN MILLS CIRCLE
8,401,2021-05-15,8:48:00,B,F,0,33,Buttocks,0,N,N,N,8600 BLOCK GILLESPIE ST
8,401,2021-06-02,1:30:00,B,M,0,22,Back,0,N,N,N,2800 BLOCK HOLME AVE
8,401,2021-07-26,11:40:00,B,F,0,22,Leg,0,N,N,N,8700 BLOCK FRANKFORD AVE
8,401,2021-07-31,2:17:00,B,M,0,20,Hand,0,N,N,N,2600 BLOCK HOLME AVE
8,401,2021-08-06,17:40:00,W,M,0,28,Groin,0,N,N,N,10900 BLOCK E KESWICK RD APT A
8,401,2021-08-08,21:42:00,B,M,0,46,Hand,0,N,N,N,4200 BLOCK WELSH RD
15,3016,2021-09-19,20:22:00,B,M,0,,Ankle,0,N,N,N,EXIT COTTMAN AND BRIDE ST
8,401,2021-09-20,2:08:00,W,M,0,27,Chest,0,N,N,N,2900 BLOCK TREMONT ST
8,300,2021-10-15,21:40:00,B,M,0,24,Multiple,0,N,N,N,8400 BLOCK TORRESDALE AVE
8,401,2021-10-30,11:24:00,B,M,0,29,Leg,0,N,N,N,4200 BLOCK WELSH RD
8,111,2021-11-11,3:57:00,B,M,0,28,Head,1,N,N,N,8600 BLOCK JACKSON ST BASEMENT
8,111,2021-11-11,3:57:00,B,M,0,29,Multiple/Head,1,N,N,N,8600 BLOCK JACKSON ST BASEMENT
8,300,2021-12-05,5:40:00,W,M,1,28,Hand,0,N,N,N,9100 BLOCK FRANKFORD AVE
8,401,2021-12-09,5:45:00,W,M,1,31,Buttocks,0,N,N,N,4600 BLOCK STRAHLE ST
9,411,2021-01-01,1:48:00,B,F,0,22,Arm,0,N,N,N,2100 BLOCK WALNUT ST APT 603
9,411,2021-01-24,19:58:00,W,M,0,18,Multiple,0,N,N,N,1400 BLOCK JFK BLVD
9,411,2021-03-10,22:25:00,B,M,0,34,Leg,0,N,N,N,1400 BLOCK POPLAR ST
9,411,2021-03-19,23:09:00,B,M,0,18,Hand,0,N,N,N,700 BLOCK WATERWORKS DRIVE
9,411,2021-03-21,23:35:00,B,M,0,42,Multiple,0,N,N,N,1500 BLOCK MARKET ST
9,401,2021-04-05,17:00:00,B,M,0,22,Hand,0,N,N,N,1500 BLOCK CHESTNUT ST
9,111,2021-05-31,12:53:00,B,M,0,27,Multiple/Head,1,N,N,N,500 BLOCK N 16TH ST
9,111,2021-05-31,12:44:00,B,M,0,22,Multiple/Head,1,N,N,N,500 BLOCK N 16TH ST
9,401,2021-07-15,1:03:00,B,M,0,29,Abdomen,0,N,N,N,BROAD & CHESTNUT ST
9,401,2021-09-10,22:09:00,B,M,0,29,Multiple,0,N,N,N,1700 BLOCK SANSOM ST
9,111,2021-11-01,2:25:00,B,M,0,22,Back,1,N,N,N,1400 BLOCK PARRISH ST
9,111,2021-11-01,2:25:00,B,M,0,28,Multiple,0,N,N,N,1400 BLOCK PARRISH ST
9,111,2021-11-01,2:25:00,B,M,0,22,Multiple,0,N,N,N,1400 BLOCK PARRISH ST
9,111,2021-11-09,20:46:00,W,M,0,29,Multiple,1,N,N,N,1500 BLOCK JFK BLVD
9,401,2021-11-27,6:12:00,B,M,0,25,Hand,0,N,N,N,2000 BLOCK PARRISH ST
12,111,2021-01-01,5:36:00,B,M,0,27,Head,1,N,N,N,2500 BLOCK S 66TH ST
12,411,2021-01-07,22:31:00,B,M,0,30,Multiple,0,N,N,N,2700 BLOCK S 66TH ST
12,411,2021-01-08,18:01:00,B,M,0,18,Shoulder,0,N,N,N,5900 BLOCK SPRINGFIELD ST
12,411,2021-01-10,16:13:00,B,M,0,14,Leg,0,N,N,N,2800 BLOCK S 64TH ST
12,411,2021-01-11,20:03:00,B,M,0,18,Arm,0,N,N,N,6700 BLOCK WOODLAND AVE
12,411,2021-01-15,19:35:00,B,F,0,50,Abdomen,0,N,N,N,5800 BLOCK TRINITY ST
12,411,2021-01-15,19:35:00,B,M,0,27,Hand,0,N,N,N,5800 BLOCK TRINITY ST
12,411,2021-01-15,19:35:00,B,M,0,26,Multiple,0,N,N,N,5800 BLOCK TRINITY ST
12,411,2021-01-24,14:36:00,B,M,0,20,Back,0,N,N,N,2700 BLOCK S 65TH ST
12,411,2021-01-24,14:36:00,B,M,0,19,Leg,0,N,N,N,2700 BLOCK S 65TH ST
12,411,2021-01-24,14:36:00,B,M,0,20,Multiple,0,N,N,N,2700 BLOCK S 65TH ST
12,411,2021-01-25,17:22:00,B,M,0,22,Multiple,0,N,N,N,1100 BLOCK S 53RD ST
12,411,2021-01-25,19:16:00,B,M,0,26,Shoulder,0,N,N,N,58TH & WINDSOR ST
12,411,2021-01-26,16:20:00,B,M,0,31,Multiple,0,N,N,N,7800 BLOCK LINDBERGH BLVD
12,411,2021-01-29,19:30:00,B,M,0,18,Chest,0,N,N,N,5500 BLOCK LINDBERGH BLVD
12,411,2021-02-04,13:53:00,B,M,0,25,Multiple,0,N,N,N,1500 BLOCK S 55TH ST
12,3412,2021-02-08,22:39:00,B,F,0,41,Multiple,0,N,N,N,5700 BLOCK HADFIELD ST
12,111,2021-02-18,4:10:00,B,M,0,16,Chest,1,N,N,N,2900 BLOCK S 70TH ST
12,411,2021-02-24,4:00:00,B,M,0,28,Leg,0,N,N,N,6900 BLOCK SAYBROOK AVE
12,411,2021-02-26,9:01:00,B,F,0,31,Arm,0,N,N,N,6800 BLOCK BUIST AVE
12,111,2021-03-03,20:09:00,B,M,0,27,Multiple,1,N,N,N,2200 BLOCK S 69TH ST
12,411,2021-03-03,19:50:00,W,F,0,58,Arm,0,N,N,N,7200 BLOCK PASCHALL AVE
12,401,2021-03-08,22:09:00,B,M,0,20,Leg,0,N,N,N,2100 BLOCK S FRAZIER ST
12,111,2021-03-09,18:56:00,B,M,0,15,Multiple,1,N,N,N,5200 BLOCK PENTRIDGE ST
12,401,2021-03-09,22:30:00,B,M,0,28,Buttocks,0,N,N,N,6900 BLOCK GARMAN ST
12,401,2021-03-10,18:15:00,B,F,0,29,Ankle,0,N,N,N,2100 BLOCK S SIMPSON ST
12,111,2021-03-12,20:26:00,B,M,0,17,Chest,1,N,N,N,5800 BLOCK KINSESSING AVE
12,411,2021-03-16,19:05:00,B,F,0,27,Leg,0,N,N,N,5600 BLOCK GREENWAY AVE
12,111,2021-03-18,17:06:00,B,M,0,28,Head,1,N,N,N,6700 BLOCK GUYER AVE
12,411,2021-03-20,22:19:00,B,M,0,26,Leg,0,N,N,N,2600 BLOCK S ROBINSON ST
12,411,2021-03-21,13:29:00,B,M,0,63,Head,0,N,N,N,1300 BLOCK S DIVINITY ST
12,300,2021-03-21,19:00:00,B,M,0,15,Hand,0,N,N,N,5600 BLOCK WARRINGTON AVE
12,388,2021-03-22,18:58:00,B,M,0,27,Back,0,N,N,N,5600 BLOCK PENTRIDGE ST
12,401,2021-03-21,21:51:00,B,M,0,26,Foot,0,N,N,N,2400 BLOCK ISLAND AVE
12,401,2021-03-28,21:20:00,B,M,0,19,Arm,0,N,N,N,2100 BLOCK DAGGETT ST
12,401,2021-03-31,20:42:00,B,M,0,32,Leg,0,N,N,N,5500 BLOCK ELMWOOD AVE
12,401,2021-04-03,19:55:00,B,M,0,26,Arm,0,N,N,N,1100 BLOCK DIVINITY ST
12,401,2021-04-06,13:51:00,B,M,0,71,Leg,0,N,N,N,5300 BLOCK PENTRIDGE ST
12,401,2021-04-10,13:33:00,B,M,0,26,Leg,0,N,N,N,2500 BLOCK ISLAND AVE
12,111,2021-04-13,18:13:00,B,M,0,35,Head,1,N,N,N,5900 BLOCK WINDSOR ST
12,111,2021-04-14,19:18:00,B,M,0,28,Chest,1,N,N,N,800 BLOCK S 53RD ST
12,111,2021-04-14,15:18:00,B,M,0,6,Multiple,0,N,N,N,800 BLOCK S 53RD ST
12,111,2021-04-14,19:18:00,B,M,0,30,Chest,0,N,N,N,800 BLOCK S 53RD ST
12,401,2021-04-18,11:02:00,B,M,0,,Leg,0,N,N,N,1800 BLOCK S CONESTOGA ST
12,111,2021-04-20,13:48:00,B,M,0,19,Head,1,N,N,N,2500 BLOCK S 66TH ST
12,111,2021-04-27,12:00:00,B,M,0,20,Abdomen,1,N,N,N,5500 BLOCK BELMAR ST
12,401,2021-04-27,21:21:00,B,M,0,35,Multiple,0,N,N,N,5700 BLOCK THOMAS AVE
12,401,2021-04-27,21:21:00,B,M,0,26,Foot,0,N,N,N,5700 BLOCK THOMAS AVE
12,401,2021-04-27,23:28:00,B,M,0,,Hip,0,N,N,N,67TH & GREENWAY ST
12,401,2021-04-27,23:28:00,B,M,0,21,Ankle,0,N,N,N,67TH & GREENWAY ST
12,401,2021-04-29,14:58:00,B,M,0,21,Multiple,0,N,N,N,5800 BLOCK ANGORA TERRACE
12,401,2021-04-29,20:28:00,B,M,0,24,Leg,0,N,N,N,6100 BLOCK UPLAND ST
12,401,2021-05-08,21:16:00,B,M,0,23,Chest,0,N,N,N,1200 BLOCK S 55TH ST
12,401,2021-05-08,15:49:00,B,M,0,31,Multiple,0,N,N,N,2300 BLOCK S 66TH ST
12,401,2021-05-08,15:49:00,B,F,0,25,Leg,0,N,N,N,2300 BLOCK S 66TH ST
12,401,2021-05-09,0:30:00,B,M,0,36,Multiple,0,N,N,N,54TH AND WOODLAND AVE
12,401,2021-05-09,0:30:00,B,F,0,44,Shoulder,0,N,N,N,54TH AND WOODLAND AVE
12,401,2021-05-09,12:55:00,B,M,0,47,Shoulder,0,N,N,N,2600 BLOCK S FELTON ST
12,111,2021-05-12,16:36:00,B,M,0,20,Multiple,1,N,N,N,5500 BLOCK KINGSESSING AVE
12,111,2021-05-12,16:36:00,B,M,0,29,Multiple,0,N,N,N,5500 BLOCK KINGSESSING AVE
12,111,2021-05-12,16:36:00,B,M,0,24,Multiple,0,N,N,N,5500 BLOCK KINGSESSING AVE
